date,areaType,areaCode,areaName,newCasesBySpecimenDate
"2020-10-19",utla,E10000032,West Sussex,73
"2020-10-18",utla,E10000032,West Sussex,58
"2020-10-17",utla,E10000032,West Sussex,50
"2021-01-31",utla,E09000023,Lewisham,58
"2021-01-17",utla,S12000006,Dumfries and Galloway,30
"2021-01-16",utla,S12000006,Dumfries and Galloway,34
"2020-05-20",utla,E06000032,Luton,18
"2020-05-19",utla,E06000032,Luton,23
"2021-02-05",utla,E09000028,Southwark,52
"2021-02-04",utla,E09000028,Southwark,80
"2021-02-03",utla,E09000028,Southwark,69
"2021-02-02",utla,E09000028,Southwark,92
"2021-02-01",utla,E09000028,Southwark,86
"2020-05-18",utla,E06000032,Luton,25
"2020-05-17",utla,E06000032,Luton,25
"2020-05-16",utla,E06000032,Luton,11
"2020-08-13",utla,E06000027,Torbay,0
"2020-05-15",utla,E06000032,Luton,15
"2020-10-16",utla,E10000032,West Sussex,52
"2020-05-14",utla,E06000032,Luton,20
"2021-01-15",utla,S12000006,Dumfries and Galloway,66
"2021-01-14",utla,S12000006,Dumfries and Galloway,61
"2021-01-13",utla,S12000006,Dumfries and Galloway,57
"2020-05-13",utla,E06000032,Luton,7
"2020-10-15",utla,E10000032,West Sussex,64
"2020-05-12",utla,E06000032,Luton,19
"2020-10-14",utla,E10000032,West Sussex,74
"2020-05-11",utla,E06000032,Luton,17
"2020-10-13",utla,E10000032,West Sussex,47
"2020-10-12",utla,E10000032,West Sussex,44
"2020-05-10",utla,E06000032,Luton,10
"2020-10-11",utla,E10000032,West Sussex,27
"2020-05-09",utla,E06000032,Luton,8
"2021-01-30",utla,E09000023,Lewisham,63
"2021-01-29",utla,E09000023,Lewisham,86
"2021-01-12",utla,S12000006,Dumfries and Galloway,63
"2021-01-11",utla,S12000006,Dumfries and Galloway,82
"2021-01-28",utla,E09000023,Lewisham,157
"2021-01-27",utla,E09000023,Lewisham,126
"2021-01-26",utla,E09000023,Lewisham,133
"2021-01-25",utla,E09000023,Lewisham,177
"2021-01-24",utla,E09000023,Lewisham,90
"2021-01-31",utla,E09000028,Southwark,59
"2021-01-30",utla,E09000028,Southwark,65
"2021-01-29",utla,E09000028,Southwark,125
"2021-01-23",utla,E09000023,Lewisham,118
"2020-05-08",utla,E06000032,Luton,6
"2020-05-07",utla,E06000032,Luton,11
"2020-05-06",utla,E06000032,Luton,9
"2021-01-22",utla,E09000023,Lewisham,179
"2020-05-05",utla,E06000032,Luton,5
"2021-01-21",utla,E09000023,Lewisham,178
"2020-05-04",utla,E06000032,Luton,19
"2021-01-20",utla,E09000023,Lewisham,188
"2020-05-03",utla,E06000032,Luton,6
"2020-05-02",utla,E06000032,Luton,7
"2021-01-19",utla,E09000023,Lewisham,248
"2021-01-10",utla,S12000006,Dumfries and Galloway,32
"2021-01-09",utla,S12000006,Dumfries and Galloway,37
"2021-01-18",utla,E09000023,Lewisham,325
"2020-08-12",utla,E06000027,Torbay,1
"2020-08-11",utla,E06000027,Torbay,1
"2020-08-10",utla,E06000027,Torbay,0
"2020-10-10",utla,E10000032,West Sussex,27
"2021-01-08",utla,S12000006,Dumfries and Galloway,94
"2020-05-01",utla,E06000032,Luton,26
"2021-01-28",utla,E09000028,Southwark,123
"2021-01-27",utla,E09000028,Southwark,142
"2021-01-26",utla,E09000028,Southwark,130
"2021-01-25",utla,E09000028,Southwark,154
"2021-02-12",utla,E08000018,Rotherham,19
"2021-02-11",utla,E08000018,Rotherham,77
"2020-08-09",utla,E06000027,Torbay,0
"2020-08-08",utla,E06000027,Torbay,1
"2020-08-07",utla,E06000027,Torbay,0
"2020-08-06",utla,E06000027,Torbay,0
"2020-08-05",utla,E06000027,Torbay,0
"2020-08-04",utla,E06000027,Torbay,1
"2020-04-30",utla,E06000032,Luton,7
"2020-08-03",utla,E06000027,Torbay,0
"2021-01-07",utla,S12000006,Dumfries and Galloway,57
"2020-04-29",utla,E06000032,Luton,13
"2021-02-10",utla,E08000018,Rotherham,92
"2020-04-28",utla,E06000032,Luton,15
"2020-04-27",utla,E06000032,Luton,36
"2020-04-26",utla,E06000032,Luton,6
"2020-04-25",utla,E06000032,Luton,21
"2020-10-09",utla,E10000032,West Sussex,44
"2020-10-08",utla,E10000032,West Sussex,53
"2020-10-07",utla,E10000032,West Sussex,56
"2020-10-06",utla,E10000032,West Sussex,30
"2020-10-05",utla,E10000032,West Sussex,44
"2020-10-04",utla,E10000032,West Sussex,35
"2020-10-03",utla,E10000032,West Sussex,35
"2020-10-02",utla,E10000032,West Sussex,23
"2020-10-01",utla,E10000032,West Sussex,27
"2020-09-30",utla,E10000032,West Sussex,35
"2021-01-06",utla,S12000006,Dumfries and Galloway,114
"2020-08-02",utla,E06000027,Torbay,0
"2020-08-01",utla,E06000027,Torbay,0
"2020-07-31",utla,E06000027,Torbay,0
"2020-07-30",utla,E06000027,Torbay,0
"2020-07-29",utla,E06000027,Torbay,1
"2020-07-28",utla,E06000027,Torbay,0
"2020-07-27",utla,E06000027,Torbay,0
"2020-04-24",utla,E06000032,Luton,17
"2020-09-29",utla,E10000032,West Sussex,28
"2020-04-23",utla,E06000032,Luton,18
"2020-04-22",utla,E06000032,Luton,19
"2021-02-12",utla,E08000036,Wakefield,8
"2021-02-11",utla,E08000036,Wakefield,77
"2021-01-24",utla,E09000028,Southwark,89
"2021-02-10",utla,E08000036,Wakefield,75
"2021-02-09",utla,E08000036,Wakefield,108
"2021-02-08",utla,E08000036,Wakefield,102
"2021-02-12",utla,E08000035,Leeds,14
"2021-02-11",utla,E08000035,Leeds,152
"2021-02-10",utla,E08000035,Leeds,184
"2020-04-21",utla,E06000032,Luton,13
"2021-02-09",utla,E08000035,Leeds,179
"2021-02-08",utla,E08000035,Leeds,201
"2021-02-07",utla,E08000035,Leeds,172
"2021-02-06",utla,E08000035,Leeds,188
"2021-02-05",utla,E08000035,Leeds,239
"2021-02-04",utla,E08000035,Leeds,237
"2021-02-09",utla,E08000018,Rotherham,95
"2021-02-03",utla,E08000035,Leeds,306
"2021-02-02",utla,E08000035,Leeds,183
"2021-02-01",utla,E08000035,Leeds,237
"2020-09-28",utla,E10000032,West Sussex,36
"2020-09-27",utla,E10000032,West Sussex,18
"2021-01-31",utla,E08000035,Leeds,217
"2021-02-08",utla,E08000018,Rotherham,88
"2020-09-26",utla,E10000032,West Sussex,16
"2021-02-07",utla,E08000018,Rotherham,75
"2020-09-25",utla,E10000032,West Sussex,33
"2021-02-06",utla,E08000018,Rotherham,57
"2021-01-23",utla,E09000028,Southwark,123
"2020-09-24",utla,E10000032,West Sussex,30
"2021-01-22",utla,E09000028,Southwark,195
"2020-09-23",utla,E10000032,West Sussex,17
"2021-02-05",utla,E08000018,Rotherham,69
"2020-09-22",utla,E10000032,West Sussex,22
"2021-01-21",utla,E09000028,Southwark,163
"2021-02-04",utla,E08000018,Rotherham,96
"2020-07-26",utla,E06000027,Torbay,1
"2021-02-07",utla,E08000036,Wakefield,96
"2021-01-30",utla,E08000035,Leeds,238
"2021-02-06",utla,E08000036,Wakefield,62
"2021-01-29",utla,E08000035,Leeds,246
"2021-01-20",utla,E09000028,Southwark,185
"2021-01-19",utla,E09000028,Southwark,247
"2021-01-18",utla,E09000028,Southwark,254
"2021-01-17",utla,E09000028,Southwark,147
"2021-01-16",utla,E09000028,Southwark,155
"2021-01-15",utla,E09000028,Southwark,305
"2021-01-14",utla,E09000028,Southwark,303
"2021-02-03",utla,E08000018,Rotherham,117
"2021-01-05",utla,S12000006,Dumfries and Galloway,100
"2020-04-20",utla,E06000032,Luton,9
"2020-09-21",utla,E10000032,West Sussex,23
"2021-01-17",utla,E09000023,Lewisham,148
"2021-01-16",utla,E09000023,Lewisham,185
"2021-01-15",utla,E09000023,Lewisham,246
"2021-01-14",utla,E09000023,Lewisham,309
"2021-02-02",utla,E08000018,Rotherham,70
"2021-02-01",utla,E08000018,Rotherham,106
"2021-01-13",utla,E09000023,Lewisham,324
"2021-01-12",utla,E09000023,Lewisham,334
"2021-01-11",utla,E09000023,Lewisham,365
"2020-04-19",utla,E06000032,Luton,4
"2021-01-13",utla,E09000028,Southwark,321
"2020-09-20",utla,E10000032,West Sussex,7
"2021-01-12",utla,E09000028,Southwark,383
"2021-01-11",utla,E09000028,Southwark,375
"2021-01-10",utla,E09000023,Lewisham,264
"2020-07-25",utla,E06000027,Torbay,1
"2021-01-09",utla,E09000023,Lewisham,322
"2021-01-04",utla,S12000006,Dumfries and Galloway,121
"2020-07-24",utla,E06000027,Torbay,0
"2021-01-03",utla,S12000006,Dumfries and Galloway,77
"2020-07-23",utla,E06000027,Torbay,2
"2020-07-22",utla,E06000027,Torbay,0
"2020-07-21",utla,E06000027,Torbay,1
"2020-07-20",utla,E06000027,Torbay,2
"2020-07-19",utla,E06000027,Torbay,0
"2020-09-19",utla,E10000032,West Sussex,11
"2020-09-18",utla,E10000032,West Sussex,16
"2020-09-17",utla,E10000032,West Sussex,10
"2020-09-16",utla,E10000032,West Sussex,17
"2020-09-15",utla,E10000032,West Sussex,17
"2021-01-08",utla,E09000023,Lewisham,378
"2020-09-14",utla,E10000032,West Sussex,24
"2020-09-13",utla,E10000032,West Sussex,7
"2021-01-07",utla,E09000023,Lewisham,435
"2021-01-10",utla,E09000028,Southwark,227
"2021-02-05",utla,E08000036,Wakefield,105
"2020-04-18",utla,E06000032,Luton,35
"2021-01-09",utla,E09000028,Southwark,273
"2021-01-08",utla,E09000028,Southwark,399
"2021-01-07",utla,E09000028,Southwark,449
"2021-02-04",utla,E08000036,Wakefield,104
"2021-01-06",utla,E09000028,Southwark,483
"2021-02-03",utla,E08000036,Wakefield,124
"2021-02-02",utla,E08000036,Wakefield,82
"2021-01-02",utla,S12000006,Dumfries and Galloway,115
"2021-01-06",utla,E09000023,Lewisham,502
"2021-01-05",utla,E09000023,Lewisham,545
"2021-01-04",utla,E09000023,Lewisham,569
"2021-01-30",utla,E08000018,Rotherham,57
"2021-01-29",utla,E08000018,Rotherham,76
"2020-07-18",utla,E06000027,Torbay,0
"2021-01-28",utla,E08000018,Rotherham,95
"2021-01-27",utla,E08000018,Rotherham,88
"2021-01-26",utla,E08000018,Rotherham,97
"2021-01-25",utla,E08000018,Rotherham,126
"2020-09-12",utla,E10000032,West Sussex,17
"2021-01-24",utla,E08000018,Rotherham,74
"2020-09-11",utla,E10000032,West Sussex,10
"2021-01-05",utla,E09000028,Southwark,592
"2021-01-04",utla,E09000028,Southwark,650
"2021-01-03",utla,E09000028,Southwark,458
"2020-04-17",utla,E06000032,Luton,25
"2021-02-12",utla,E09000002,Barking and Dagenham,5
"2020-04-16",utla,E06000032,Luton,5
"2020-07-17",utla,E06000027,Torbay,1
"2021-02-01",utla,E08000036,Wakefield,143
"2021-01-02",utla,E09000028,Southwark,443
"2021-02-11",utla,E09000002,Barking and Dagenham,47
"2021-01-03",utla,E09000023,Lewisham,428
"2021-01-01",utla,E09000028,Southwark,183
"2021-01-02",utla,E09000023,Lewisham,469
"2021-01-23",utla,E08000018,Rotherham,80
"2021-02-10",utla,E09000002,Barking and Dagenham,48
"2021-02-09",utla,E09000002,Barking and Dagenham,59
"2020-09-10",utla,E10000032,West Sussex,19
"2021-01-01",utla,E09000023,Lewisham,193
"2020-12-31",utla,E09000023,Lewisham,443
"2021-01-22",utla,E08000018,Rotherham,104
"2020-12-30",utla,E09000023,Lewisham,574
"2020-12-29",utla,E09000023,Lewisham,729
"2020-07-16",utla,E06000027,Torbay,0
"2020-12-28",utla,E09000023,Lewisham,327
"2020-12-27",utla,E09000023,Lewisham,434
"2021-02-08",utla,E09000002,Barking and Dagenham,50
"2020-07-15",utla,E06000027,Torbay,0
"2020-04-15",utla,E06000032,Luton,8
"2020-07-14",utla,E06000027,Torbay,1
"2020-07-13",utla,E06000027,Torbay,0
"2020-07-12",utla,E06000027,Torbay,0
"2021-01-21",utla,E08000018,Rotherham,116
"2020-12-26",utla,E09000023,Lewisham,362
"2021-01-20",utla,E08000018,Rotherham,105
"2020-04-14",utla,E06000032,Luton,24
"2020-04-13",utla,E06000032,Luton,15
"2021-01-31",utla,E08000036,Wakefield,87
"2020-12-25",utla,E09000023,Lewisham,117
"2021-01-01",utla,S12000006,Dumfries and Galloway,52
"2020-12-31",utla,S12000006,Dumfries and Galloway,127
"2020-12-24",utla,E09000023,Lewisham,292
"2020-04-12",utla,E06000032,Luton,23
"2020-04-11",utla,E06000032,Luton,16
"2020-04-10",utla,E06000032,Luton,22
"2020-04-09",utla,E06000032,Luton,16
"2020-12-30",utla,S12000006,Dumfries and Galloway,196
"2020-12-29",utla,S12000006,Dumfries and Galloway,134
"2021-01-19",utla,E08000018,Rotherham,137
"2021-01-18",utla,E08000018,Rotherham,126
"2020-09-09",utla,E10000032,West Sussex,20
"2020-09-08",utla,E10000032,West Sussex,30
"2020-04-08",utla,E06000032,Luton,35
"2021-01-27",utla,E08000035,Leeds,256
"2021-01-26",utla,E08000035,Leeds,305
"2021-01-25",utla,E08000035,Leeds,310
"2020-04-07",utla,E06000032,Luton,30
"2020-04-06",utla,E06000032,Luton,28
"2020-12-31",utla,E09000028,Southwark,414
"2020-12-30",utla,E09000028,Southwark,553
"2020-12-29",utla,E09000028,Southwark,698
"2020-07-11",utla,E06000027,Torbay,1
"2021-01-30",utla,E08000036,Wakefield,85
"2020-07-10",utla,E06000027,Torbay,0
"2020-12-23",utla,E09000023,Lewisham,422
"2020-12-22",utla,E09000023,Lewisham,430
"2020-12-21",utla,E09000023,Lewisham,420
"2020-12-20",utla,E09000023,Lewisham,252
"2020-12-19",utla,E09000023,Lewisham,230
"2021-01-17",utla,E08000018,Rotherham,98
"2020-09-07",utla,E10000032,West Sussex,27
"2021-01-16",utla,E08000018,Rotherham,104
"2020-09-06",utla,E10000032,West Sussex,15
"2021-01-15",utla,E08000018,Rotherham,105
"2020-09-05",utla,E10000032,West Sussex,19
"2020-12-28",utla,E09000028,Southwark,351
"2020-12-27",utla,E09000028,Southwark,372
"2020-07-09",utla,E06000027,Torbay,0
"2021-01-29",utla,E08000036,Wakefield,96
"2021-01-28",utla,E08000036,Wakefield,122
"2021-01-27",utla,E08000036,Wakefield,123
"2020-04-05",utla,E06000032,Luton,27
"2021-02-07",utla,E09000002,Barking and Dagenham,43
"2020-12-18",utla,E09000023,Lewisham,277
"2021-01-24",utla,E08000035,Leeds,229
"2021-01-23",utla,E08000035,Leeds,202
"2020-12-17",utla,E09000023,Lewisham,306
"2021-01-22",utla,E08000035,Leeds,285
"2021-02-06",utla,E09000002,Barking and Dagenham,46
"2021-02-05",utla,E09000002,Barking and Dagenham,51
"2021-02-04",utla,E09000002,Barking and Dagenham,77
"2021-02-03",utla,E09000002,Barking and Dagenham,88
"2021-01-14",utla,E08000018,Rotherham,61
"2021-01-13",utla,E08000018,Rotherham,138
"2021-01-26",utla,E08000036,Wakefield,113
"2021-01-25",utla,E08000036,Wakefield,122
"2021-01-24",utla,E08000036,Wakefield,71
"2021-01-23",utla,E08000036,Wakefield,97
"2020-04-04",utla,E06000032,Luton,14
"2021-01-21",utla,E08000035,Leeds,317
"2020-12-28",utla,S12000006,Dumfries and Galloway,99
"2020-04-03",utla,E06000032,Luton,19
"2021-01-12",utla,E08000018,Rotherham,124
"2020-04-02",utla,E06000032,Luton,23
"2021-01-11",utla,E08000018,Rotherham,129
"2020-04-01",utla,E06000032,Luton,17
"2021-01-20",utla,E08000035,Leeds,349
"2020-03-31",utla,E06000032,Luton,26
"2021-01-10",utla,E08000018,Rotherham,84
"2020-03-30",utla,E06000032,Luton,16
"2021-01-09",utla,E08000018,Rotherham,75
"2020-03-29",utla,E06000032,Luton,10
"2021-01-08",utla,E08000018,Rotherham,103
"2020-07-08",utla,E06000027,Torbay,0
"2020-03-28",utla,E06000032,Luton,10
"2020-07-07",utla,E06000027,Torbay,0
"2020-03-27",utla,E06000032,Luton,12
"2020-07-06",utla,E06000027,Torbay,0
"2020-03-26",utla,E06000032,Luton,9
"2020-03-25",utla,E06000032,Luton,11
"2020-07-05",utla,E06000027,Torbay,1
"2020-03-24",utla,E06000032,Luton,15
"2020-07-04",utla,E06000027,Torbay,0
"2020-12-27",utla,S12000006,Dumfries and Galloway,85
"2020-03-23",utla,E06000032,Luton,7
"2020-07-03",utla,E06000027,Torbay,0
"2020-12-26",utla,S12000006,Dumfries and Galloway,21
"2020-03-22",utla,E06000032,Luton,5
"2020-12-25",utla,S12000006,Dumfries and Galloway,14
"2021-02-12",utla,E08000001,Bolton,2
"2020-12-16",utla,E09000023,Lewisham,304
"2021-02-11",utla,E08000001,Bolton,94
"2021-02-10",utla,E08000001,Bolton,92
"2020-09-03",utla,E10000032,West Sussex,38
"2020-09-02",utla,E10000032,West Sussex,13
"2020-09-01",utla,E10000032,West Sussex,11
"2020-12-26",utla,E09000028,Southwark,383
"2020-12-25",utla,E09000028,Southwark,89
"2021-01-07",utla,E08000018,Rotherham,109
"2021-01-06",utla,E08000018,Rotherham,105
"2020-12-24",utla,E09000028,Southwark,290
"2020-03-21",utla,E06000032,Luton,3
"2020-12-24",utla,S12000006,Dumfries and Galloway,16
"2020-12-23",utla,S12000006,Dumfries and Galloway,18
"2020-12-22",utla,S12000006,Dumfries and Galloway,19
"2020-12-23",utla,E09000028,Southwark,380
"2020-07-02",utla,E06000027,Torbay,0
"2020-12-22",utla,E09000028,Southwark,461
"2020-12-21",utla,S12000006,Dumfries and Galloway,19
"2020-07-01",utla,E06000027,Torbay,0
"2021-01-19",utla,E08000035,Leeds,389
"2021-01-18",utla,E08000035,Leeds,433
"2021-01-17",utla,E08000035,Leeds,295
"2021-01-16",utla,E08000035,Leeds,267
"2021-01-15",utla,E08000035,Leeds,300
"2020-03-20",utla,E06000032,Luton,9
"2020-03-19",utla,E06000032,Luton,4
"2021-01-14",utla,E08000035,Leeds,148
"2020-08-31",utla,E10000032,West Sussex,7
"2020-03-18",utla,E06000032,Luton,6
"2020-03-17",utla,E06000032,Luton,5
"2020-03-16",utla,E06000032,Luton,0
"2020-03-15",utla,E06000032,Luton,0
"2020-03-14",utla,E06000032,Luton,0
"2020-03-13",utla,E06000032,Luton,1
"2020-03-12",utla,E06000032,Luton,0
"2020-12-15",utla,E09000023,Lewisham,280
"2020-03-11",utla,E06000032,Luton,0
"2020-03-10",utla,E06000032,Luton,0
"2020-03-09",utla,E06000032,Luton,0
"2020-03-08",utla,E06000032,Luton,0
"2020-03-07",utla,E06000032,Luton,0
"2020-03-06",utla,E06000032,Luton,0
"2020-03-05",utla,E06000032,Luton,0
"2020-03-04",utla,E06000032,Luton,2
"2021-01-13",utla,E08000035,Leeds,372
"2020-12-14",utla,E09000023,Lewisham,269
"2021-01-12",utla,E08000035,Leeds,447
"2020-12-13",utla,E09000023,Lewisham,157
"2020-12-12",utla,E09000023,Lewisham,138
"2020-12-11",utla,E09000023,Lewisham,159
"2021-02-01",utla,E09000002,Barking and Dagenham,92
"2021-01-31",utla,E09000002,Barking and Dagenham,54
"2021-01-30",utla,E09000002,Barking and Dagenham,65
"2020-12-10",utla,E09000023,Lewisham,152
"2021-01-29",utla,E09000002,Barking and Dagenham,87
"2020-12-09",utla,E09000023,Lewisham,118
"2021-01-28",utla,E09000002,Barking and Dagenham,118
"2021-01-27",utla,E09000002,Barking and Dagenham,139
"2020-08-30",utla,E10000032,West Sussex,5
"2021-01-05",utla,E08000018,Rotherham,160
"2021-01-26",utla,E09000002,Barking and Dagenham,142
"2020-12-08",utla,E09000023,Lewisham,114
"2020-12-07",utla,E09000023,Lewisham,101
"2021-01-25",utla,E09000002,Barking and Dagenham,130
"2020-12-20",utla,S12000006,Dumfries and Galloway,8
"2020-12-19",utla,S12000006,Dumfries and Galloway,9
"2021-01-24",utla,E09000002,Barking and Dagenham,90
"2021-01-23",utla,E09000002,Barking and Dagenham,127
"2021-01-04",utla,E08000018,Rotherham,131
"2021-02-09",utla,E08000001,Bolton,126
"2021-01-03",utla,E08000018,Rotherham,141
"2020-12-21",utla,E09000028,Southwark,471
"2020-12-20",utla,E09000028,Southwark,267
"2020-12-19",utla,E09000028,Southwark,247
"2020-12-18",utla,E09000028,Southwark,386
"2020-12-17",utla,E09000028,Southwark,329
"2020-06-30",utla,E06000027,Torbay,4
"2020-06-29",utla,E06000027,Torbay,1
"2020-12-16",utla,E09000028,Southwark,316
"2020-06-28",utla,E06000027,Torbay,0
"2020-12-15",utla,E09000028,Southwark,270
"2020-12-14",utla,E09000028,Southwark,239
"2020-12-18",utla,S12000006,Dumfries and Galloway,8
"2020-12-17",utla,S12000006,Dumfries and Galloway,10
"2020-06-27",utla,E06000027,Torbay,0
"2020-08-29",utla,E10000032,West Sussex,5
"2020-08-28",utla,E10000032,West Sussex,17
"2021-01-02",utla,E08000018,Rotherham,105
"2021-02-12",utla,E09000031,Waltham Forest,6
"2021-02-11",utla,E09000031,Waltham Forest,41
"2021-02-10",utla,E09000031,Waltham Forest,33
"2021-02-09",utla,E09000031,Waltham Forest,43
"2021-02-08",utla,E08000001,Bolton,126
"2021-01-01",utla,E08000018,Rotherham,85
"2020-12-31",utla,E08000018,Rotherham,95
"2020-12-30",utla,E08000018,Rotherham,140
"2021-02-08",utla,E09000031,Waltham Forest,61
"2021-02-07",utla,E08000001,Bolton,98
"2021-02-06",utla,E08000001,Bolton,108
"2021-02-05",utla,E08000001,Bolton,122
"2021-02-04",utla,E08000001,Bolton,117
"2021-02-03",utla,E08000001,Bolton,113
"2021-02-02",utla,E08000001,Bolton,122
"2020-08-27",utla,E10000032,West Sussex,5
"2021-01-21",utla,E08000036,Wakefield,139
"2021-01-11",utla,E08000035,Leeds,461
"2021-01-20",utla,E08000036,Wakefield,143
"2021-01-10",utla,E08000035,Leeds,281
"2021-01-09",utla,E08000035,Leeds,314
"2021-01-08",utla,E08000035,Leeds,327
"2020-08-26",utla,E10000032,West Sussex,3
"2020-08-25",utla,E10000032,West Sussex,4
"2020-08-24",utla,E10000032,West Sussex,12
"2020-08-23",utla,E10000032,West Sussex,5
"2021-02-07",utla,E09000031,Waltham Forest,34
"2020-12-13",utla,E09000028,Southwark,137
"2020-08-22",utla,E10000032,West Sussex,3
"2021-02-01",utla,E08000001,Bolton,150
"2021-02-06",utla,E09000031,Waltham Forest,50
"2021-02-05",utla,E09000031,Waltham Forest,63
"2021-02-04",utla,E09000031,Waltham Forest,69
"2021-02-03",utla,E09000031,Waltham Forest,73
"2021-02-02",utla,E09000031,Waltham Forest,79
"2021-02-01",utla,E09000031,Waltham Forest,96
"2020-06-26",utla,E06000027,Torbay,0
"2021-01-31",utla,E09000031,Waltham Forest,54
"2020-06-25",utla,E06000027,Torbay,0
"2021-01-30",utla,E09000031,Waltham Forest,98
"2021-01-29",utla,E09000031,Waltham Forest,89
"2021-01-28",utla,E09000031,Waltham Forest,93
"2021-01-22",utla,E09000002,Barking and Dagenham,174
"2021-01-27",utla,E09000031,Waltham Forest,138
"2021-01-19",utla,E08000036,Wakefield,169
"2021-01-21",utla,E09000002,Barking and Dagenham,172
"2021-01-18",utla,E08000036,Wakefield,173
"2021-01-17",utla,E08000036,Wakefield,111
"2021-01-20",utla,E09000002,Barking and Dagenham,212
"2021-01-16",utla,E08000036,Wakefield,96
"2021-01-26",utla,E09000031,Waltham Forest,129
"2021-01-25",utla,E09000031,Waltham Forest,146
"2021-01-15",utla,E08000036,Wakefield,120
"2021-01-14",utla,E08000036,Wakefield,54
"2021-01-24",utla,E09000031,Waltham Forest,97
"2021-01-13",utla,E08000036,Wakefield,103
"2021-01-23",utla,E09000031,Waltham Forest,154
"2021-01-22",utla,E09000031,Waltham Forest,195
"2021-01-21",utla,E09000031,Waltham Forest,216
"2021-01-20",utla,E09000031,Waltham Forest,210
"2021-01-19",utla,E09000031,Waltham Forest,210
"2021-01-18",utla,E09000031,Waltham Forest,302
"2021-01-17",utla,E09000031,Waltham Forest,149
"2021-01-31",utla,E08000001,Bolton,100
"2021-01-16",utla,E09000031,Waltham Forest,231
"2021-01-15",utla,E09000031,Waltham Forest,285
"2020-12-29",utla,E08000018,Rotherham,171
"2021-01-14",utla,E09000031,Waltham Forest,282
"2020-12-28",utla,E08000018,Rotherham,81
"2021-01-12",utla,E08000036,Wakefield,151
"2021-01-13",utla,E09000031,Waltham Forest,321
"2020-12-16",utla,S12000006,Dumfries and Galloway,12
